year_film,year_ceremony,film,budget,opening_gross,usa_gross,ww_gross,imdb,metacritic,rm_critics,rm_audience
2014,2015,Glen Campbell...I'll Be Me,,86741.00,365422.00,365422.00,8,79,100,88
2014,2015,Gone Girl,61000000.00,37513109.00,167767189.00,369330363.00,8.1,79,87,87
2014,2015,Guardians of the Galaxy,170000000.00,94320883.00,333718600.00,773350147.00,8,76,92,92
2014,2015,How to Train Your Dragon 2,145000000.00,49451322.00,177002924.00,621537519.00,7.8,76,92,90
2014,2015,Ida,,55438.00,3827060.00,11156836.00,7.4,91,96,79
2014,2015,Inherent Vice,20000000.00,328184.00,8110975.00,14710975.00,6.7,81,73,52
2014,2015,Interstellar,165000000.00,47510360.00,188020017.00,701729127.00,8.6,74,72,86
2014,2015,Into the Woods,50000000.00,31051923.00,128002372.00,212902372.00,5.9,69,71,49
2014,2015,Joanna,,,,,6.7,,,
2014,2015,Last Days in Vietnam,,30500.00,466114.00,466114.00,7.6,86,95,84
2014,2015,Leviathan,,15200.00,1092800.00,4439481.00,7.6,92,97,80
2014,2015,Maleficent,180000000.00,69410298.00,241410378.00,758411779.00,7,56,54,70
2014,2015,Me and My Moulton,,,,,6.6,,,67
2014,2015,Mr. Turner,11398000.00,109000.00,3958500.00,22179785.00,6.8,94,97,56
2014,2015,Nightcrawler,8500000.00,10441000.00,32381217.00,47398992.00,7.9,76,95,85
2014,2015,Our Curse,,,,,7.1,,,
2014,2015,Parvaneh,,,,,6.7,,,
2014,2015,Selma,20000.00,571450.00,52076908.00,66787908.00,7.5,80,99,86
2014,2015,Song of the Sea,6413000.00,21910.00,857522.00,4190884.00,8.1,85,99,92
2014,2015,Still Alice,5000000.00,197000.00,18754371.00,44779195.00,7.5,72,85,85
2014,2015,Tangerines,786500.00,5180.00,144501.00,1024132.00,8.2,73,88,89
2014,2015,The Bigger Picture,,,,,6.7,,,80
2014,2015,The Boxtrolls,60000000.00,17275239.00,50837305.00,108255770.00,6.8,61,77,63
2014,2015,The Dam Keeper,,,,,8,,,88
2014,2015,The Grand Budapest Hotel,25000000.00,811166.00,59301324.00,172945750.00,8.1,88,92,86
2014,2015,The Hobbit: The Battle of the Five Armies,250000000.00,54724334.00,255119788.00,956019788.00,7.4,59,59,74
2014,2015,The Imitation Game,14000000.00,479352.00,91125683.00,233555708.00,8,73,89,91
2014,2015,The Judge,50000000.00,13116226.00,47119388.00,84419388.00,7.4,48,49,72
2014,2015,The Lego Movie,60000000.00,69050279.00,257760692.00,468060692.00,7.7,83,96,87
2014,2015,The Phone Call,34750.00,,,,7.3,,,83
2014,2015,The Reaper (La Parka),,,,,6.9,,,
2014,2015,The Salt of the Earth,,44900.00,1343349.00,5412466.00,8.5,83,95,90
2014,2015,The Tale of the Princess Kaguya,46500000.00,54915.00,974913.00,24706166.00,8,89,100,90
2014,2015,The Theory of Everything,15000000.00,208763.00,35893537.00,123726688.00,7.7,72,80,84
2014,2015,Timbuktu,,45110.00,1076075.00,7179391.00,7.1,92,98,77
2014,2015,"Two Days, One Night",8470000.00,30700.00,1436243.00,9016922.00,7.3,89,97,76
2014,2015,Unbroken,65000000.00,30621445.00,115637895.00,161459297.00,7.2,59,51,70
2014,2015,Virunga,,,,,8.2,95,100,92
2014,2015,Whiplash,3300000.00,135388.00,13092000.00,49396747.00,8.5,88,94,94
2014,2015,White Earth,,,,,6.3,,,
2014,2015,Wild,15000000.00,606810.00,37880356.00,52501541.00,7.1,76,88,75
2014,2015,Wild Tales,3300000.00,85100.00,3106530.00,30642704.00,8.1,77,94,92
2014,2015,X-Men: Days of Future Past,200000000.00,90823660.00,233921534.00,746045700.00,7.9,75,90,91
2015,2016,45 Years,,65775.00,4247285.00,14430249.00,7.1,94,97,67
2015,2016,A Girl in the River: The Price of Forgiveness,,,,,7.9,,,94
2015,2016,A War,,9095.00,122902.00,1114663.00,7.1,81,90,79
2015,2016,Amy,,222500.00,8413144.00,23706386.00,7.8,85,95,87
2015,2016,Anomalisa,8000000.00,135222.00,3759286.00,5659286.00,7.3,88,92,71
2015,2016,Ave Maria,,559502.00,,,6.5,,,74
2015,2016,Bear Story,,,,,7.7,,,86
2015,2016,Body Team 12,,,,,7.2,,,88
2015,2016,Boy and the World,,10077.00,129480.00,277143.00,7.6,80,93,76
2015,2016,Bridge of Spies,40000000.00,15371203.00,72313754.00,165478348.00,7.6,81,90,87
2015,2016,Brooklyn,11000000.00,187281.00,38322743.00,62076141.00,7.5,88,97,87
2015,2016,Carol,11800000.00,253510.00,12711491.00,40272135.00,7.2,94,94,74
2015,2016,Cartel Land,,15581.00,704352.00,1145923.00,7.4,76,90,82
2015,2016,"Chau, beyond the Lines",,,,,7,,,56
2015,2016,Cinderella,95000000.00,67877361.00,201151353.00,542358331.00,6.9,67,83,78
2015,2016,Claude Lanzmann: Spectres of the Shoah,,,,,6.9,,,58
2015,2016,Creed,35000000.00,29632823.00,109767581.00,173567581.00,7.6,82,95,89
2015,2016,Day One,,,,,6.8,,,
2015,2016,Embrace of the Serpent,1400000.00,50955.00,1329249.00,3217176.00,7.9,82,96,85
2015,2016,Everything Will Be Okay (Alles Wird Gut),,,,,7.5,,,
2015,2016,Ex Machina,15000000.00,237264.00,25442958.00,36869414.00,7.7,78,92,86
2015,2016,Fifty Shades of Grey,40000000.00,85171450.00,166167230.00,569651467.00,4.1,46,24,41
2015,2016,Inside Out,175000000.00,90440272.00,356921711.00,858071350.00,8.1,94,98,89
2015,2016,Joy,60000000.00,17015168.00,56451232.00,101134059.00,6.6,56,60,57
2015,2016,Last Day of Freedom,,,,,7.5,,,86
2015,2016,Mad Max: Fury Road,150000000.00,45428128.00,154058340.00,376127771.00,8.1,90,97,86
2015,2016,Mustang,1573000.00,20321.00,845464.00,5274664.00,7.6,83,97,88
2015,2016,Prologue,,,,,6.4,,,55
2015,2016,Racing Extinction,1500000.00,,,,8.3,81,81,82
2015,2016,Room,13000000.00,118298.00,14677654.00,35401758.00,8.1,86,93,93
2015,2016,Sanjay's Super Team,,,,,6.9,,78,76
2015,2016,Shaun the Sheep Movie,25000000.00,4038962.00,19375982.00,106209378.00,7.3,81,99,81
2015,2016,Shok,,,,,8.1,,,81
2015,2016,Sicario,30000000.00,401288.00,46889293.00,84872444.00,7.6,82,92,85
2015,2016,Son of Saul,1815000.00,37930.00,1777043.00,6659121.00,7.5,91,96,79
2015,2016,Spectre,245000000.00,70403148.00,200074609.00,883316273.00,6.8,60,63,61
2015,2016,Spotlight,20000000.00,295009.00,45055776.00,98690254.00,8.1,93,97,93
2015,2016,Star Wars: The Force Awakens,245000000.00,247966675.00,936662225.00,2068455661.00,7.9,80,93,86
2015,2016,Steve Jobs,30000000.00,521522.00,17766658.00,34441873.00,7.2,82,85,73
2015,2016,Straight Outta Compton,28000000.00,60200180.00,161197785.00,201634991.00,7.8,72,89,91
2015,2016,Stutterer,6950.00,,,,7.7,,,89
2015,2016,The 100-Year-Old Man Who Climbed out the Window and Disappeared,7560000.00,,944193.00,51167572.00,7.1,58,68,69
2015,2016,The Big Short,28000000.00,705527.00,70259870.00,133440870.00,7.8,81,88,88
2015,2016,The Danish Girl,15000000.00,187318.00,11114018.00,64191523.00,7.1,66,66,72
2015,2016,The Hateful Eight,44000000.00,4610676.00,54117416.00,156455059.00,7.8,68,74,76
2015,2016,The Hunting Ground,,22464.00,405917.00,411115.00,7.5,77,93,85
2015,2016,The Look of Silence,,6616.00,109089.00,157857.00,8.3,92,96,90
2015,2016,The Martian,108000000.00,54308575.00,228433663.00,630162235.00,8,80,91,91
2015,2016,The Revenant,135000000.00,474560.00,183637894.00,532950503.00,8,76,78,84
2015,2016,Theeb,,9181.00,283024.00,768449.00,7.2,80,97,75
2015,2016,Trumbo,15000000.00,74177.00,7857741.00,11430025.00,7.5,60,74,79
2015,2016,We Can't Live without Cosmos,,,,,7.6,,,82
2015,2016,"What Happened, Miss Simone?",,,,,7.6,75,90,85
2015,2016,When Marnie Was There,,27388.00,561085.00,34949567.00,7.7,72,91,88
2015,2016,Winter on Fire: Ukraine's Fight for Freedom,,,,,8.4,79,88,92
2015,2016,World of Tomorrow,,,,,8.1,,100,90
2015,2016,Youth,14883000.00,78085.00,2703296.00,23459358.00,7.3,64,71,69
2016,2017,13 Hours: The Secret Soldiers of Benghazi,50000000.00,16194738.00,52853219.00,69411370.00,7.3,48,51,82
2016,2017,13th,,,,,8.3,83,97,90
2016,2017,20th Century Women,7000000.00,111200.00,5664764.00,7214806.00,7.3,83,88,74
2016,2017,4.1 Miles,30000.00,,,,7.7,,,77
2016,2017,A Man Called Ove,,54608.00,3479315.00,30691696.00,7.7,70,90,87
2016,2017,Allied,85000000.00,12701743.00,40098064.00,119520023.00,7.1,60,61,64
2016,2017,Arrival,47000000.00,24074047.00,100546139.00,203388186.00,7.9,81,94,82
2016,2017,Blind Vaysha,,,,,7.3,,,69
2016,2017,Borrowed Time,,,,,7.5,,,76
2016,2017,Captain Fantastic,,93824.00,5879835.00,23123592.00,7.9,72,82,85
2016,2017,Deepwater Horizon,110000000.00,20223544.00,61433527.00,121790373.00,7.1,68,83,82
2016,2017,Doctor Strange,165000000.00,85058311.00,232641920.00,677796076.00,7.5,72,89,85
2016,2017,Elle,10890000.00,50934.00,2341534.00,12748594.00,7.1,89,91,73
2016,2017,Ennemis interieurs,,,,,7,,,75
2016,2017,Extremis,,,,,7.3,,,74
2016,2017,Fantastic Beasts and Where to Find Them,180000000.00,74403387.00,234037575.00,814044001.00,7.3,66,74,79
2016,2017,Fences,24000000.00,129462.00,57682904.00,64414761.00,7.2,79,92,75
2016,2017,Fire at Sea,,,120933.00,1178377.00,6.8,87,95,66
2016,2017,Florence Foster Jenkins,29000000.00,6601313.00,27383770.00,49052787.00,6.8,71,87,68
2016,2017,Hacksaw Ridge,40000000.00,15190758.00,67209615.00,180450918.00,8.1,71,84,91
2016,2017,"Hail, Caesar!",22000000.00,11355225.00,30498085.00,63647656.00,6.3,72,85,44
2016,2017,Hell or High Water,12000000.00,621329.00,27007844.00,37879877.00,7.6,88,96,88
2016,2017,Hidden Figures,25000000.00,515499.00,169607287.00,236225193.00,7.8,74,93,93
2016,2017,I Am Not Your Negro,,686378.00,7123919.00,8345298.00,7.9,95,99,83
2016,2017,Jackie,9000000.00,278715.00,13960394.00,29777777.00,6.7,81,87,60
2016,2017,Jim: The James Foley Story,,,,8236.00,7.6,73,91,75
2016,2017,Joe's Violin,,,,,7.2,,,77
2016,2017,Kubo and the Two Strings,60000000.00,12608372.00,48023088.00,76249438.00,7.8,84,97,86
2016,2017,La Femme et le TGV,,,,,7,,,94
2016,2017,La La Land,30000000.00,881104.00,151101803.00,448864344.00,8,94,91,81
2016,2017,Land of Mine,5680000.00,,435266.00,3169553.00,7.8,75,92,88
2016,2017,"Life, Animated",,21883.00,255388.00,342664.00,7.5,75,94,81
2016,2017,Lion,12000000.00,123360.00,51738905.00,140312928.00,8,69,84,91
2016,2017,Loving,9000000.00,159615.00,7751969.00,12957265.00,7,79,88,76
2016,2017,Manchester by the Sea,9000000.00,256498.00,47695371.00,78988148.00,7.8,96,96,78
2016,2017,Moana,150000000.00,56631401.00,248757044.00,644962539.00,7.6,81,95,89
2016,2017,Moonlight,4000000.00,402075.00,27854932.00,65336603.00,7.4,99,98,79
2016,2017,My Life as a Zucchini,7865000.00,331853.00,309766.00,5873256.00,7.8,85,99,89
2016,2017,Nocturnal Animals,22500000.00,492648.00,10663357.00,303118577.00,7.5,67,73,73
2016,2017,O.J.: Made in America,,,,,8.9,,100,97
2016,2017,Passengers,110000000.00,14869736.00,100014699.00,303144152.00,7,41,30,63
2016,2017,Pear Cider and Cigarettes,,,,,6.8,,,79
2016,2017,Pearl,,,,,6.9,,,
2016,2017,Piper,,,,,8.4,,100,90
2016,2017,Rogue One: A Star Wars Story,200000000.00,155081681.00,532177324.00,1056057720.00,7.8,65,84,86
2016,2017,Silence,46000000.00,130880.00,7100177.00,23834809.00,7.2,79,83,69
2016,2017,Silent Nights,,,,,5.3,,,
2016,2017,Sing,75000000.00,35258145.00,270448425.00,634208384.00,7.1,59,72,72
2016,2017,Star Trek Beyond,185000000.00,59253211.00,158848340.00,343471816.00,7.1,68,86,80
2016,2017,Suicide Squad,175000000.00,133682248.00,325100054.00,746846894.00,6,40,26,59
2016,2017,Sully,60000000.00,35028301.00,125070033.00,240797623.00,7.4,74,85,84
2016,2017,Tanna,,5711.00,46654.00,102225.00,6.9,75,92,77
2016,2017,The Jungle Book,175000000.00,103261464.00,364001123.00,966554929.00,7.4,77,94,86
2016,2017,The Lobster,4840000.00,190252.00,9077245.00,15456717.00,7.2,82,87,65
2016,2017,The Red Turtle,,21010.00,921974.00,6591789.00,7.5,86,93,81
2016,2017,The Salesman,,71078.00,2402067.00,6953604.00,7.8,85,96,84
2016,2017,The White Helmets,,,,,7.5,,100,83
2016,2017,Timecode,,,,,7.1,,,
2016,2017,Toni Erdmann,3630000.00,15972.00,1479387.00,11784207.00,7.4,93,93,73
2016,2017,Trolls,125000000.00,46581142.00,153707064.00,346864886.00,6.5,55,75,67
2016,2017,Watani: My Homeland,,,,,7.3,,,
2016,2017,Zootopia,150000000.00,75063401.00,341268248.00,1023792558.00,8,78,98,92
2017,2018,A Fantastic Woman,,64241.00,2020988.00,3702353.00,7.2,86,94,78
2017,2018,Abacus: Small Enough to Jail,,12528.00,113278.00,113278.00,7.2,72,93,84
2017,2018,All the Money in the World,50000000.00,5584684.00,25113707.00,56996304.00,6.8,72,79,65
2017,2018,Baby Driver,34000000.00,20553320.00,107825862.00,2269455087.00,7.6,86,92,86
2017,2018,Beauty and the Beast,160000000.00,174750616.00,504481165.00,1264434525.00,7.1,65,71,80
2017,2018,Blade Runner 2049,150000000.00,32753122.00,92054159.00,259334548.00,8,81,88,81
2017,2018,Call Me by Your Name,4840000.00,412932.00,18095701.00,41888660.00,7.9,93,94,86
2017,2018,Coco,175000000.00,50802605.00,210460015.00,807817888.00,8.4,81,97,94
2017,2018,Darkest Hour,30000000.00,175006.00,56468410.00,150847274.00,7.4,75,84,82
2017,2018,Dear Basketball,,,,,7.4,,69,71
2017,2018,DeKalb Elementary,,,,,7.5,,92,82
2017,2018,Dunkirk,100000000.00,50513488.00,189740665.00,526949403.00,7.8,94,92,81
2017,2018,Edith+Eddie,,,,,7,,78,71
2017,2018,Faces Places,,31006.00,953717.00,3996577.00,7.9,94,99,89
2017,2018,Ferdinand,111000000.00,13401586.00,84410380.00,296069199.00,6.7,58,72,51
2017,2018,Garden Party,,,,,7.2,,100,76
2017,2018,Get Out,4500000.00,33377060.00,176040665.00,255589157.00,7.7,85,98,86
2017,2018,Guardians of the Galaxy Vol. 2,200000000.00,146510104.00,389813101.00,863756051.00,7.6,67,85,87
2017,2018,Heaven Is a Traffic Jam on the 405,,,,,7.5,,100,70
2017,2018,Heroin(e),,,,,6.8,,100,86
2017,2018,"I, Tonya",11000000.00,264155.00,30014539.00,53939297.00,7.5,77,90,88
2017,2018,Icarus,,,,,7.9,68,92,94
2017,2018,Knife Skills,,,,,7.1,,89,57
2017,2018,Kong: Skull Island,185000000.00,61025472.00,168052812.00,566652812.00,6.6,62,75,69
2017,2018,Lady Bird,10000000.00,364437.00,48958273.00,78966486.00,7.4,94,99,79
2017,2018,Last Men in Aleppo,,1505.00,14637.00,14637.00,7.4,80,97,74
2017,2018,Logan,97000000.00,88411916.00,226277068.00,619179950.00,8.1,77,93,90
2017,2018,Lou,,,,,7.9,,,
2017,2018,Loveless,,30222.00,566356.00,3925992.00,7.6,86,95,83
2017,2018,Loving Vincent,5000000.00,23180.00,6735118.00,42187665.00,7.8,62,84,86
2017,2018,Marshall,12000000.00,3000805.00,10051659.00,10116816.00,7.3,66,80,84
2017,2018,Molly's Game,30000000.00,2349967.00,28780744.00,59284015.00,7.4,71,81,84
2017,2018,Mudbound,,,,85955.00,7.4,85,97,84
2017,2018,My Nephew Emmett,,,,,6.8,,91,56
2017,2018,Negative Space,,,,,7.4,,100,79
2017,2018,On Body and Soul,,,,2131259.00,7.6,77,,82
2017,2018,Phantom Thread,35000000.00,216495.00,21198205.00,47756590.00,7.5,90,91,71
2017,2018,Revolting Rhymes,,,,,7.7,,85,
2017,2018,"Roman J. Israel, Esq.",22000000.00,61999.00,11962778.00,13025860.00,6.5,58,55,53
2017,2018,Star Wars: The Last Jedi,317000000.00,220009584.00,620181382.00,1332698830.00,7,84,90,42
2017,2018,Strong Island,,,,,6.4,86,100,57
2017,2018,The Big Sick,5000000.00,421577.00,42873127.00,56411585.00,7.5,86,98,88
2017,2018,The Boss Baby,125000000.00,50198902.00,175003033.00,527965936.00,6.3,50,53,51
2017,2018,The Breadwinner,,17395.00,313215.00,2790214.00,7.7,78,95,87
2017,2018,The Disaster Artist,10000000.00,1211345.00,21120616.00,29820616.00,7.4,76,91,85
2017,2018,The Eleven O'Clock,,,,,7.6,,100,69
2017,2018,The Florida Project,2000000.00,157553.00,5904366.00,10971298.00,7.6,92,96,80
2017,2018,The Greatest Showman,84000000.00,8805843.00,174340174.00,435440980.00,7.6,48,57,86
2017,2018,The Insult,3000000.00,24957.00,1001305.00,3601603.00,7.7,72,86,89
2017,2018,The Post,50000000.00,526011.00,81903458.00,179777947.00,7.2,83,88,73
2017,2018,The Shape of Water,19400000.00,166564.00,63859435.00,195333312.00,7.3,87,92,72
2017,2018,The Silent Child,13900.00,,,,7.7,,92,81
2017,2018,The Square,,74233.00,1502347.00,9493791.00,7.2,73,85,71
2017,2018,"Three Billboards outside Ebbing, Missouri",15000000.00,322168.00,54513740.00,160192267.00,8.1,88,90,87
2017,2018,Traffic Stop,,,,,5.3,,100,27
2017,2018,Victoria & Abdul,21000000.00,158845.00,22245070.00,66558465.00,6.8,58,66,68
2017,2018,War for the Planet of the Apes,150000000.00,56262929.00,146880162.00,490719763.00,7.4,82,94,84
2017,2018,Watu Wote/All of Us,,,,,7.4,,100,58
2017,2018,Wonder,20000000.00,27547866.00,132422809.00,306209289.00,8,66,86,88
2018,2019,A Night at The Garden,,,,,6.6,,,56
2018,2019,A Quiet Place,17000000.00,50203562.00,188024361.00,340952971.00,7.5,82,96,83
2018,2019,A Star Is Born,36000000.00,42908051.00,215288866.00,436188866.00,7.6,88,90,79
2018,2019,Animal Behaviour,,,,,6.5,,,53
2018,2019,At Eternity's Gate,,92856.00,2294915.00,11235662.00,6.9,76,79,65
2018,2019,Avengers: Infinity War,321000000.00,257698183.00,678815482.00,2048359754.00,8.4,68,85,91
2018,2019,Bao,,,,,7.5,,89,78
2018,2019,Black Panther,200000000.00,202003951.00,700426566.00,1347597973.00,7.3,88,96,79
2018,2019,Black Sheep,,,,,7.1,,100,67
2018,2019,BlacKkKlansman,15000000.00,10845330.00,49275340.00,93400823.00,7.5,83,96,83
2018,2019,Bohemian Rhapsody,52000000.00,51061119.00,216668042.00,905118072.00,8,49,60,85
2018,2019,Border,,73700.00,771930.00,2177678.00,7,75,97,76
2018,2019,Can You Ever Forgive Me?,10000000.00,161510.00,8803865.00,12442161.00,7.1,87,98,81
2018,2019,Capernaum,4000000.00,24988.00,1661096.00,64417003.00,8.4,75,90,93
2018,2019,Christopher Robin,75000000.00,24585139.00,99215042.00,197744377.00,7.3,60,72,83
2018,2019,Cold War,5203000.00,54353.00,4580048.00,20343051.00,7.6,90,92,81
2018,2019,Detainment,,,,,7.1,,83,67
2018,2019,End Game,,,,,7.1,,100,82
2018,2019,Fauve,,,,,7.6,,,38
2018,2019,First Man,59000000.00,16006065.00,44936545.00,105702570.00,7.3,84,87,67
2018,2019,First Reformed,,97562.00,3448256.00,3862498.00,7.1,85,93,68
2018,2019,Free Solo,,294288.00,17541090.00,29318861.00,8.2,83,97,93
2018,2019,Green Book,23000000.00,320429.00,85080171.00,321752656.00,8.2,69,78,91
2018,2019,"Hale County This Morning, This Evening",,8640.00,112282.00,112282.00,6.4,85,97,40
2018,2019,If Beale Street Could Talk,12000000.00,224476.00,14915773.00,20596567.00,7.1,87,95,71
2018,2019,Incredibles 2,200000000.00,182687905.00,608581744.00,1243089244.00,7.6,80,93,84
2018,2019,Isle of Dogs,,1620294.00,32015231.00,64284100.00,7.9,82,90,87
2018,2019,Late Afternoon,,,,,7.4,,,78
2018,2019,Lifeboat,,,,,6.8,100000,,56
2018,2019,Marguerite,,,,,7.2,,,71
2018,2019,Mary Poppins Returns,130000000.00,23523121.00,171958438.00,349546142.00,6.7,66,80,65
2018,2019,Mary Queen of Scots,25000000.00,194777.00,16468499.00,46712809.00,6.3,60,62,41
2018,2019,Minding the Gap,,6812.00,11998.00,90328.00,8.1,90,100,92
2018,2019,Mirai,,63325.00,812794.00,28756961.00,7,81,,86
2018,2019,Mother,,,,,7.5,,92,
2018,2019,Never Look Away,,,1304042.00,6193234.00,7.7,68,77,86
2018,2019,Of Fathers and Sons,,340.00,12579.00,12579.00,7.3,70,95,74
2018,2019,One Small Step,,,,,7.4,,,85
2018,2019,Period. End of Sentence.,,,,,7.4,,86,87
2018,2019,Ralph Breaks the Internet,175000000.00,56237634.00,201091711.00,529323962.00,7,7.1,88,65
2018,2019,RBG,,578470.00,14051361.00,14475292.00,7.6,71,93,79
2018,2019,Ready Player One,175000000.00,41764050.00,137690172.00,582893671.00,7.4,64,72,77
2018,2019,Roma,,,,1140769.00,7.7,96,95,72
2018,2019,Shoplifters,,89264.00,3313513.00,67999335.00,7.9,93,99,91
2018,2019,Skin,,,,,7.2,,,96
2018,2019,Solo: A Star Wars Story,275000000.00,84420489.00,213767512.00,392924807.00,6.9,62,69,64
2018,2019,Spider-Man: Into the Spider-Verse,90000000.00,35363376.00,190241310.00,375540831.00,8.4,87,97,93
2018,2019,The Ballad of Buster Scruggs,,,,,7.3,79,89,77
2018,2019,The Favourite,15000000.00,422410.00,34366783.00,95918706.00,7.5,91,93,69
2018,2019,The Wife,,108284.00,9601092.00,19978189.00,7.2,77,86,77
2018,2019,Vice,60000000.00,7768371.00,47836282.00,76073488.00,7.2,61,65,60
2018,2019,Weekends,,,,,7.2,,,81
2019,2020,1917,95000000.00,576216.00,159227644.00,384965466.00,8.3,78,89,88
2019,2020,A Beautiful Day in the Neighborhood,25000000.00,13251238.00,61704055.00,67760877.00,7.3,80,95,92
2019,2020,A Sister,,1155505.00,330661.00,330661.00,7.5,,,
2019,2020,Ad Astra,90000000.00,19001398.00,50188370.00,127461872.00,6.5,80,83,40
2019,2020,American Factory,,,,,7.4,86,96,80
2019,2020,Avengers: Endgame,365000000.00,357115007.00,858373000.00,2797501328.00,8.4,78,94,90
2019,2020,Bombshell,32000000.00,319157.00,31762808.00,61404394.00,6.8,64,68,84
2019,2020,Breakthrough,14000000.00,11282333.00,40713082.00,50444358.00,6.3,46,63,79
2019,2020,Brotherhood,,1155505.00,330661.00,330661.00,7,,83,
2019,2020,Corpus Christi,,4632.00,127240.00,9540886.00,7.7,77,98,94
2019,2020,Dcera (Daughter),,,,,6.5,,,
2019,2020,For Sama,,9350.00,43796.00,1397546.00,8.5,89,99,92
2019,2020,Ford v Ferrari,97600000.00,31474958.00,117624357.00,225508210.00,8.1,81,92,98
2019,2020,Frozen II,150000000.00,130263358.00,477373578.00,1450026933.00,6.9,64,78,92
2019,2020,Hair Love,,1155505.00,330661.00,330661.00,7.4,,,
2019,2020,Harriet,17000000.00,11676720.00,43082155.00,43347017.00,6.6,66,73,97
2019,2020,Honeyland,,31381.00,815082.00,5321053.00,8,86,100,87
2019,2020,How to Train Your Dragon: The Hidden World,129000000.00,55022245.00,160799505.00,525753570.00,7.5,71,90,86
2019,2020,I Lost My Body,,,,1136431.00,7.6,81,96,83
2019,2020,In the Absence,,,,,7.7,,,
2019,2020,Jojo Rabbit,14000000.00,349555.00,33370906.00,90335025.00,7.9,58,80,94
2019,2020,Joker,55000000.00,96202337.00,335451311.00,1074251311.00,8.4,59,68,88
2019,2020,Judy,,2916548.00,24313888.00,45987812.00,6.8,66,81,85
2019,2020,Kitbull,,1155505.00,330661.00,330661.00,8,,,
2019,2020,Klaus,40000000.00,,,,8.2,65,94,96
2019,2020,Knives Out,40000000.00,26769548.00,165363234.00,311401379.00,7.9,82,97,92
2019,2020,Learning to Skateboard in a Warzone (If You're a Girl),,,,,7.5,,,83
2019,2020,Les Miserables,,24154.00,330181.00,19124152.00,7.6,78,88,88
2019,2020,Life Overtakes Me,,,,,6.5,,100,72
2019,2020,Little Women,40000000.00,16755310.00,108101214.00,216601214.00,7.8,91,95,92
2019,2020,Maleficent: Mistress of Evil,185000000.00,36948713.00,113929605.00,491730089.00,6.6,43,39,95
2019,2020,Marriage Story,18600000.00,,,333686.00,7.9,94,94,85
2019,2020,Memorable,,1155505.00,330661.00,330661.00,8,,,
2019,2020,Missing Link,100000000.00,5944950.00,16649539.00,26565710.00,6.7,68,88,67
2019,2020,Nefta Football Club,,1155505.00,330661.00,330661.00,7.2,,,
2019,2020,Once upon a Time...in Hollywood,90000000.00,41082018.00,142502728.00,374375059.00,7.6,83,85,70
2019,2020,Pain and Glory,,152636.00,4567338.00,37359689.00,7.5,87,96,91
2019,2020,Parasite,11400000.00,393216.00,53369749.00,258822018.00,8.6,96,98,90
2019,2020,Richard Jewell,45000000.00,4705265.00,22345542.00,43745542.00,7.5,68,77,96
2019,2020,Rocketman,40000000.00,25725722.00,96368160.00,195179299.00,7.3,69,89,88
2019,2020,Saria,,1155505.00,330661.00,330661.00,7.1,,,
2019,2020,Sister,,1155505.00,330661.00,330661.00,7.1,,,
2019,2020,St. Louis Superman,,,,,6.8,,,
2019,2020,Star Wars: The Rise of Skywalker,275000000.00,177383864.00,515202542.00,1074144248.00,6.6,53,51,86
2019,2020,The Cave,,21185.00,62625.00,258921.00,7.5,83,97,82
2019,2020,The Edge of Democracy,,,,,7.2,81,97,68
2019,2020,The Irishman,159000000.00,,,968853.00,7.8,94,95,86
2019,2020,The Lighthouse,,427797.00,10867104.00,18123239.00,7.5,83,90,72
2019,2020,The Lion King,260000000.00,191770759.00,543638043.00,1657870986.00,6.9,55,52,88
2019,2020,The Neighbors' Window,,1155505.00,330661.00,330661.00,7.3,,,11
2019,2020,The Two Popes,,,,243711.00,7.6,75,89,88
2019,2020,Toy Story 4,200000000.00,120908065.00,434038008.00,1073394593.00,7.7,84,97,94
2019,2020,Walk Run Cha-Cha,,,,,6,,,
2020,2021,A Concerto Is a Conversation,,,,,6.9,,,
2020,2021,A Love Song for Latasha,,,,,6.8,,,81
2020,2021,A Shaun the Sheep Movie: Farmageddon,,,,43100248.00,6.8,79,96,80
2020,2021,Another Round,,,,4177503.00,7.8,80,92,90
2020,2021,Better Days,,989536.00,1921657.00,225879065.00,7.5,83,96,97
2020,2021,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,,,,,6.7,68,85,63
2020,2021,Burrow,,,,,7.4,,,
2020,2021,Colette,,,,,7.7,,,
2020,2021,Collective,,,,136666.00,8.2,95,99,88
2020,2021,Crip Camp,,,,,7.7,86,100,91
2020,2021,Da 5 Bloods,,,,,6.5,82,92,54
2020,2021,Do Not Split,,,,,7.5,,,
2020,2021,Emma,10000000.00,234482.00,10055355.00,26367107.00,6.7,71,87,72
2020,2021,Eurovision Song Contest: The Story of Fire Saga,,,,,6.5,50,63,77
2020,2021,Feeling Through,,,,,7.5,,,
2020,2021,Genius Loci,,,,,6.1,,,
2020,2021,Greyhound,50300000.00,,,,7,64,79,75
2020,2021,Hillbilly Elegy,,,,,6.7,38,26,83
2020,2021,Hunger Ward,,,,,7.1,,,
2020,2021,If Anything Happens I Love You,,,,,7.8,,100,92
2020,2021,Judas and the Black Messiah,,2027076.00,5421770.00,6126770.00,7.6,85,96,95
2020,2021,Love and Monsters,,270302.00,1070714.00,1070714.00,7,63,93,89
